category,down_part,up_part,top_scroll,desc
5,幸福与日增,生产随春长,,农牧渔业
5,羊酒庆新春,笙歌辞旧岁,,羊年春联
5,捷报报新春,笙歌歌盛世,,
5,新年喜讯多,盛世春光美,,
5,神州气象新,盛世春花艳,,
5,丰年花正红,盛世春来早,,
5,丰年花正好,盛世春来早,,
5,和谐幸福家,盛世丰稔岁,,
5,人民乐小康,盛世开新纪,,
5,新春遍地歌,盛世普天乐,,
5,春风聚大和,盛世舒豪兴,,
5,党恩惠万民,盛世臻百福,,
5,丹青绘鸿图,诗联抒壮志,,
5,笔描现风流,诗吟新事物,,
5,万户福音多,十分春色好,,
5,业锦福倍多,时好人如意,,
5,春风好风人,时雨堪雨我,,
5,好花应讯开,时雨随风到,,
5,鼠来报吉祥,豕去呈丰稔,,鼠年春联
5,鼠来岁有余,豕去春无限,,鼠年春联
5,政通国力雄,世德家声远,,
5,神州万载春,世纪百年史,,
5,江山满目春,世纪开心事,,
5,江山妙画图,世纪新春意,,
5,中华事业兴,世界风雷荡,,
5,中华岁月新,世界风雷激,,
5,中华展壮图,世界开新纪,,
5,国盛景长明,世清春不夜,,
5,年瑞雪梅香,世清风月静,,
5,德厚福无边,世清民有幸,,
5,人间有真情,世上无难事,,
5,春新月满楼,世盛花盈树,,
5,政廉气象新,世盛江山稳,,
5,花好仗春风,世盛凭改革,,
5,花香万里春,世盛千家福,,
5,政通富路兴,世盛英才举,,
5,年丰雪献花,世泰云生彩,,
5,国盛展宏图,世新开景运,,
5,家声振读书,世泽绵为善,,
5,虎虎有生气,事事都如意,,虎年春联
5,江山万里红,事业千秋盛,,
5,风光逐日新,事业随春长,,
5,晴光接彩霞,淑景凝新旭,,
5,两制富苍生,三春辉玉宇,,
5,万马闯雄关,三春开盛纪,,马年春联
5,九野稻粱香,三春桃李艳,,
5,四化展经纶,三春添锦绣,,
5,四海著春光,三山钟秀气,,
5,两制起宏图,三通遂夙愿,,
5,双燕舞春风,三羊开景泰,,羊年春联
5,万事亨通年,三羊开泰日,,羊年春联
5,百鸟唤春光,三羊生瑞气,,羊年春联
5,五福自天来,三阳从地起,,
5,四季乐平安,三阳开泰运,,
5,四化展宏图,三阳开泰运,,
5,四季保平安,三阳开泰运,,
5,五福萃华门,三阳临吉地,,
5,四化上新阶,三中开富路,,
5,树一代新风,扫千年旧习,,
5,笔墨送祥光,山川生瑞气,,
5,花鸟艳春光,山川新画卷,,
5,桃李竞芳菲,山河舒锦绣,,
5,大地浴春晖,山河添秀色,,
5,祖国尽朝晖,山河添秀色,,
5,日月更峥嵘,山河益壮丽,,
5,世纪焕春光,山河增润色,,
5,天地播春晖,山河增秀色,,
5,风云入壮图,山水含芳意,,
5,风云入壮图,山水吐芳意,,
5,野蕨渐紫苞,山桃发红萼,,
5,地披红装时,山舞银蛇日,,
5,地近草自新,山远云多态,,
5,风虎浴清泉,山月流古雪,,虎年春联
5,饮酒待春归,赏梅知腊尽,,
5,乔木鸟音高,上林春色丽,,
5,东风柳色新,上苑梅花早,,
5,重门柳色深,上苑梅花早,,
5,春色上珠帘,韶光开锦绣,,
5,马跃大中华,蛇腾新世纪,,
5,马嘶北国风,蛇舞长城雪,,马年春联
5,猴岁雪兆丰,申年梅献瑞,,猴年春联
5,家居画图中,身容诗画里,,
5,忠实老黄牛,深恩红赤日,,牛年春联
5,祖国壮金瓯,神鞭催骏马,,马年春联
5,大地永流金,神州常溢彩,,
5,大地年又新,神州春不老,,
5,寰海日光华,神州春浩荡,,
5,江山映日红,神州逢春绿,,
5,盛世蔚清风,神州敷特色,,
5,盛世彩云归,神州好事近,,
5,华夏架金桥,神州开玉宇,,
5,盛世盛情多,神州神韵足,,
5,壮志展宏图,神州抬望眼,,
5,政善国长兴,人勤家自富,,
5,地肥五谷丰,人勤三春早,,农牧渔业
5,户户庆新春,人人歌盛世,,
5,户户庆丰年,人人歌盛世,,
5,年共晓光新,人随春意泰,,
5,花献丰年红,人随春意泰,,
5,事共壮怀成,人随春意泰,,
5,马渡风月关,人饮春节酒,,马年春联
5,国呈龙虎威,人展鲲鹏志,,
5,家吟颂党诗,人醉辞年酒,,
5,花开万里春,日出千山秀,,
5,春来草木娇,日出乾坤秀,,
5,风暖莺送声,日高柳生色,,
5,天相吉人家,日亨君子道,,
5,人和福永留,日丽春常驻,,
5,月园鸟放歌,日丽花增色,,
5,山河入画图,日丽开新纪,,
5,春辉世纪新,日丽山河秀,,
5,春暖花木荣,日丽山水秀,,
5,人和福永留,日暖春永驻,,
5,雨滋万树荣,日暖三春美,,
5,年年幸福年,日日平安日,,
5,云霞拥地灵,日月光天德,,
5,乾坤喜气多,日月红光照,,
5,乾坤春意浓,日月华光照,,
5,江河万古流,日月千秋照,,
5,花开处处红,日照家家暖,,
5,花开九州红,日照三春暖,,
5,花开万里香,日照三春暖,,
5,申奥马加鞭,入世龙得雨,,壬午春联
5,申奥水皆欢,入世天更阔,,壬午春联
5,向荣趁适时,入世迎挑战,,
5,妙笔写春联,锐眼观天下,,报社
5,春入万年枝,瑞凝三秀草,,
5,春风动绿枝,瑞气充红蕾,,
5,春光映户新,瑞气当窗霭,,
5,兰馨溢神卅,瑞气荡寰宇,,
5,江春入旧年,瑞气回大地,,
5,春香及第先,瑞气临门早,,
5,祥云绕千家,瑞雪飞万户,,
5,红梅着意开,瑞雪漫天舞,,
5,春雨润九州,瑞雪飘万里,,
5,和风伴春来,瑞雪随冬去,,
5,金牛贺岁来,瑞雪迎春到,,牛年春联
5,彩门悬春联,瑞雪映喜报,,
5,春花映日红,瑞雪妆梅艳,,
5,鲜花绕南疆,瑞雪缀北国,,
5,春回世纪新,瑞兆人间喜,,
5,万马荡雄风,三春播喜气,,马年春联
5,四化国振兴,三春花齐发,,
5,旭日耀新春,清风迎盛世,,
5,正气壮神州,清廉昌世纪,,
5,勤俭树家风,清廉从政事,,
5,勤俭益发家,清廉宜治国,,
5,皓月洒春晖,清溪吟雅韵,,
5,妙笔著华章,清音歌盛世,,
5,美酒贺新年,清音歌盛世,,
5,诗伴落梅吟,情随飞雪舞,,
5,珠还蛇舞来,晴点龙飞去,,生肖春联
5,斟酒擎英雄,擎旗弘大业,,
5,荷戟保江山,擎旗尊马列,,
5,春来日渐长,庆洽时方至,,
5,展四化宏图,庆三春佳节,,
5,喜万象更新,庆三阳开泰,,
5,贺万象更新,庆三阳开泰,,
5,祝大业终成,庆新春肇始,,
5,祝四化图新,庆一元肇始,,
5,瑞气绕三台,庆云飞五色,,
5,歌吟富民诗,曲奏强国调,,
5,除暴为安良,祛邪方扶正,,
5,举国庆升平,全民歌善政,,
5,举国庆新春,全民歌盛世,,
5,举国颂清平,全民扬正气,,
5,举国扫歪风,全民扬正气,,
5,两手建文明,全心关国事,,
5,梅开如意春,犬守平安日,,狗年春联
5,鼠年喜气浓,鹊语红梅放,,鼠年春联
5,万马啸东风,群星瞻北斗,,马年春联
5,大地绘三春,群英奔四化,,
5,国展五星旗,人催千里马,,
5,牛舞艳阳春,人逢如意事,,牛年春联
5,燕舞好春光,人歌新世纪,,
5,政稳世清平,人和春永驻,,
5,鼠硕因年丰,人欢为体健,,鼠年春联
5,天下乐相融,人间春尽染,,
5,天下乐相容,人间春尽染,,
5,大地足春光,人间多美景,,
5,天地一家春,人间万象转,,
5,祖国贺万年,人民奔四化,,
5,祖国庆长安,人民歌大治,,
5,祖国庆长春,人民歌永泰,,
5,家和喜事多,人勤春光美,,
5,谷满月更圆,人勤春来早,,
5,草发牛更肥,人勤春来早,,牛年春联
5,政好岁时丰,人勤春来早,,
5,法治国长兴,人勤春永驻,,
5,法治世长安,人勤春永驻,,
5,国富农先行,人勤春早至,,
5,国治民气高,人勤家业旺,,
5,世盛国长春,人勤家致富,,
5,共绘四化图,齐书创业史,,
5,协力奋雄程,齐心奔富路,,
5,协力建家园,齐心奔富路,,
5,妙联世间情,奇对天下事,,
5,月是故乡明,旗唯红色艳,,
5,春来万马奔,旗展千花笑,,
5,梅开四方香,旗展五星映,,
5,心如秋水明,气若春风净,,
5,风清世纪新,气正江山秀,,
5,春明雨露勤,气正山河壮,,
5,四化荡春风,千户迎晓日,,
5,万里月长明,千家春不夜,,
5,万里月连宵,千家春不夜,,元宵节/春联
5,万户对联红,千家春酒绿,,
5,万里稻花香,千家春酒绿,,
5,万户沐春晖,千家歌德政,,
5,万户乐新春,千家歌盛世,,
5,五谷呈丰年,千家皆春色,,
5,万户庆丰年,千家迎新岁,,
5,万户梅花红,千门杨柳绿,,
5,四化趁春风,千门迎晓日,,
5,四海跃金鳞,千山飞彩凤,,
5,百族舞翩跹,千山花烂漫,,
5,万里尽朝晖,千山披翠绿,,
5,万众夺三番,千祥迎九域,,
5,布谷鸟催春,牵牛花报喜,,牛年春联
5,后裕纳千祥,前光增百福,,
5,中华日月新,乾坤风雷荡,,
5,世纪会春风,乾坤浮正气,,
5,和睦一家春,勤俭千载富,,
5,苦干土成金,勤俭穷变富,,
5,和睦可生财,勤劳方致富,,
5,节俭富千秋,勤劳活百岁,,
5,节俭年年丰,勤劳家家富,,
5,自学可成才,勤劳能致富,,
5,和睦可生财,勤劳能致富,,
5,安定可兴邦,勤劳能致富,,
5,科技可兴邦,勤劳能致富,,
5,信用万年馨,勤劳千事顺,,
5,科技引财来,勤劳携福至,,
5,俭为聚宝盆,勤是摇钱树,,
5,俭是聚宝盆,勤为摇钱树,,
5,爱民德乃先,勤政廉为首,,
5,赤帜映乾坤,青春光日月,,
5,世纪属人民,青春献祖国,,
5,春雨润诗情,青山多画意,,
5,绿水溢春华,青山披锦绣,,
5,绿水泛春光,青山披锦绣,,
5,碧海泛春潮,青山添秀色,,
5,微雨杏花村,轻烟芳草地,,
5,鹊韵福音长,梅馨春意远,,
5,柳摇春意浓,梅绽香风远,,
5,楼览万里春,门含千山秀,,
5,世纪足春光,门阑生喜气,,
5,山水遍春光,门庭多喜气,,
5,世纪万方新,门庭千载福,,
5,庭前草木新,门外山河美,,
5,萝峰染晴云,密林藏伏虎,,虎年春联
5,红心为万家,妙手医百疾,,
5,家富赖人勤,民安由政善,,
5,国臻大治年,民奔小康路,,
5,国强五岳高,民富九州乐,,
5,风正党增光,民勤国致富,,
5,法治定乾坤,民心扶社稷,,
5,国策炳千秋,民心融四化,,
5,岁稔喜迎春,民殷思报国,,
5,国开康盛年,民展凌云志,,
5,长征战鼓催,民主春风劲,,
5,策马赴羊年,鸣莺传燕信,,羊年春联
5,愿加跃进油,莫醉成功酒,,
5,西部叠彩霞,南疆堆春色,,
5,腊梅万朵妍,嫩柳千姿秀,,
5,悄梅万态新,嫩柳千姿秀,,
5,世盛景妖娆,年丰人福寿,,
5,春早福满门,年丰人增寿,,
5,对联对对联,年画年年画,,
5,岁岁颂新康,年年歌大有,,
5,花香透世情,鸟语传春意,,
5,猴声啼水帘,鸟语喧花果,,猴年春联
5,花开盛世春,鸟啭新年颂,,
5,鹊舌报福音,牛背飘春曲,,牛年春联
5,鹊报吉祥年,牛耕芳草地,,牛年春联
5,鹊闹一庭春,牛耕千野绿,,牛年春联
5,燕舞艳阳天,牛开丰稔景,,牛年春联
5,燕语暖春风,牛铃飘翠岭,,牛年春联
5,鸟鸣幸福春,牛舞丰收岁,,牛年春联
5,东风柳眼舒,暖日芳心吐,,
5,演唱孔繁森,讴歌焦裕禄,,戏院、影院、戏台
5,温树四时花,蟠桃千岁果,,紫禁城永祥门春联
5,迎港澳双归,盼河山一统,,
5,锣鼓谱佳音,炮竹舞花彩,,
5,靠信息生财,凭智能创业,,
5,彩映锦华堂,屏开金孔雀,,
5,表现新精神,破除旧习惯,,
5,立一代新风,破千年旧俗,,
5,举国颂廉风,普天歌盛世,,
5,大地沐春晖,普天开景运,,
5,大地转新机,普天开远景,,
5,大地焕新风,普天开远景,,
5,春雷惊三春,曝竹花万点,,
5,羊开大吉春,马辟长安道,,羊年春联
5,羊奔锦绣程,马步康庄道,,
5,羊报吉祥音,马驰昌盛路,,
5,羊唤玉乾坤,马驰金世界,,羊年春联
5,羊挟惠风来,马带祥云去,,羊年春联
5,羊铺锦绣来,马带祥云去,,羊年春联
5,羊碑纪丰功,马革酬壮志,,羊年春联
5,牛群牧群牛,马季催季马,,
5,羊会世纪风,马留英雄气,,羊年春联
5,羊岁展宏图,马年腾大步,,羊年春联
5,羊来福气生,马去雄风在,,羊年春联
5,羊肠拓锦途,马首开新纪,,羊年春联
5,羊舞画图中,马嘶飞雪里,,羊年春联
5,羊年富贵来,马岁荣华到,,
5,莺歌世风流,马踏春锦绣,,马年春联
5,春到杏花红,马腾风雪舞,,马年春联
5,国展富强图,马腾改革路,,马年春联
5,羊毫谱新歌,马蹄留胜迹,,羊年春联
5,羊角搏青云,马蹄留胜迹,,羊年春联
5,羊角触红梅,马蹄腾瑞雪,,羊年春联
5,羊挟惠风来,马拓康庄道,,羊年春联
5,羊铺锦绣云,马拓康庄道,,羊年春联
5,莺歌杨柳春,马啸关山月,,马年春联
5,羊存跪乳恩,马有知途德,,羊年春联
5,人迎幸福春,马跃康庄道,, 马年春联
5,羊鸣歌盛世,马跃庆丰年,,羊年春联
5,春回杨柳枝,马跃阳关道,,马年春联
5,羊携惠雨来,马载祥云去,,羊年春联
5,羊临浩气生,马壮雄风在,,
5,举国倡文明,满门辉德泽,,
5,阖家建文明,满门增瑞霭,,
5,何日彩云归,满山红叶落,,
5,盈门喜气浓,满眼春风绿,,
5,万户春联红,满园芳草绿,,
5,一树梅花香,满院春色好,,
5,一堂春色妍,满院梅花好,,
5,兔岁报新春,卯门生喜气,,兔年春联
5,兔岁报新春,卯门生紫气,,兔年春联
5,人迎四化风,梅报三春信,,
5,柳色吐黄金,梅花含白玉,,
5,竹叶报三多,梅花开五福,,
5,竹叶报三春,梅花开五福,,
5,杨柳荡轻烟,梅花飘香雪,,
5,芳草迎春晖,梅花喜瑞雪,,
5,芳草映春晖,梅花迎瑞雪,,
5,雪化见松贞,梅开透春信,,
5,燕莺语地新,梅柳谈天好,,
5,燕翅携春来,梅香催腊去,,
5,柳浪戏春风,梅香浮朗月,,
5,柳眼望春光,梅心浴曙色,,
5,新年又报祥,腊月初临福,,
5,泥暖燕含春,雷鸣龙起蛰,,
5,书曰作新民,礼言改正朔,,陈立夫为南京社会服务处春联义卖撰联
5,为政必清廉,理财须勤俭,,
5,甘露洒神州,醴泉喷宇宙,,
5,更知春日和,历尽严冬冷,,
5,腾龙世纪新,立马昆仑小,,马年春联
5,迎春万木荣,立马千山矮,,马年春联
5,春风扑面来,丽日当空照,,
5,惠政润神州,丽日沐华夏,,
5,窗含万里春,帘抖三冬雪,,
5,阶前度春风,帘外生紫气,,
5,诗题献岁词,联写迎春语,,
5,善政悦民心,廉风昌国运,,
5,正气振中华,廉风清大地,,
5,特色灿金瓯,廉风清玉宇,,
5,正气壮金瓯,廉风昭玉局,,
5,创业炳千秋,炼钢为四化,,钢铁厂
5,瑞气霭春晖,良辰逢雪霁,,
5,一统固金瓯,两制圆玉璧,,
5,家和雪自香,邻睦风亦暖,,
5,雪原气象新,林海春光好,,
5,园多夺目花,林有鸣心鸟,,
5,楼前曙色明,岭上梅花艳,,
5,旗红骏马图,柳绿春江月,,马年春联
5,梅红小院香,柳绿三春丽,,
5,花坞夕阳迟,柳塘春水慢,,
5,桃花逐水来,柳絮随风去,,
5,桃腮映面红,柳眼凝眉绿,,
5,虎帐夜谈兵,柳营晨试马,,马年春联
5,杏蕊闹春红,柳枝揉雨绿,,
5,三阳开泰时,六合同春日,,
5,马到庆丰功,龙飞欣晓日,,
5,鸟语话丰年,龙人歌盛世,,
5,骏业炳千秋,龙人臻万福,,
5,鲲鹏震九霄,龙蛇归大海,,吴玉章春联
5,虎啸动春雷,龙腾翻巨浪,,龙年春联
5,蛇舞吉庆年,龙腾丰稔岁,,生肖春联
5,马跃欢乐多,龙腾吉祥到,,
5,国步二千年,龙腾九万里,,安徽黄山市吴云飞
5,虎越万重山,龙引千江水,,虎年春联
5,江山曙色新,楼阁春光好,,
5,帘卷泰山云,楼观沧海日,,
5,门迎世纪春,楼览江山景,,
5,世纪画图新,楼台春日丽,,
5,红花应节开,绿柳迎春舞,,
5,春风漫拂花,绿水闲润柳,,
5,紫薇燕子飞,绿野春风荡,,
5,青春为国雄,绿叶扶花好,,
5,豪情逐浪高,绿意随春妙,,
5,三峡出平湖,九州添胜景,,
5,两岸共千秋,九州同一脉,,
5,百姓乐升平,九州欣瑞彩,,
5,六合荡春风,九州兴特色,,
5,万众沐春晖,九州兴特色,,
5,四化奋鹏程,九州兴特色,,
5,十五展宏猷,九州兴特色,,
5,三讲荡清风,九州扬正气,,
5,七彩绘蓝图,九州扬正气,,
5,万户沐春风,九州盈瑞气,,
5,六合洽春风,九州盈喜气,,
5,四化重人才,九州尊知识,,
5,灯红万户春,酒绿千家醉,,
5,梅红天地新,酒热诗歌壮,,老舍自撰春联
5,歌唱满江红,酒饮千家福,,
5,新岁启新知,旧年除旧俗,,
5,新年启新知,旧年除旧岁,,
5,向党报恩情,举杯歌幸福,,
5,全民仰北京,举国援西部,,
5,随党越雄关,举旗驰大道,,
5,开户见春来,举头闻鹊喜,,
5,精兵振国威,军旗飘盛世,,
5,我吟金棒诗,君作玉鞭赋,,
5,吉羊进万家,骏马奔千里,,羊年春联
5,吉羊福又添,骏马春常在,,羊年春联
5,灵羊爱草原,骏马归山野,,羊年春联
5,鸿图壮九州,骏马生双翼,,马年春联
5,灵羊壮新风,骏马腾远志,,
5,公平信誉高,开放财源广,,
5,改革建大功,开放创奇迹,,
5,举臂揽春风,开怀迎世纪,,
5,举步见春光,开门闻喜讯,,
5,当四化标兵,开时代列车,,铁路局（段、站）
5,得意踏春行,开心跟党走,,
5,骏马迎新春,凯歌辞旧岁,,马年春联
5,骏马迎新春,凯歌送旧岁,,马年春联
5,翰墨写春秋,凯歌迎世纪,,
5,春光满神州,凯歌盈大地,,
5,喜世纪皆春,看江山如画,,
5,廉政架金桥,科学铺富路,,
5,政策架金桥,科学铺富路,,
5,今年买铁牛,客岁送金鼠,,牛年春联
5,奔锦绣前程,跨峥嵘岁月,,
5,酒圣欲冲天,葵花开向日,,
5,骐骥跃神州,鲲鹏飞玉宇,,马年春联
5,春风策紫骝,腊鼓催青骏,,马年春联
5,金狮送富来,腊鼓催穷去,,
5,春风送吉羊,腊鼓催神骏,,羊年春联
5,春信报吉祥,腊梅辞旧岁,,
5,春雨二月花,腊梅千门秀,,
5,玉兔揽春光,金鸡迎曙色,,兔年春联
5,玉兔喜迎春,金鸡争唱晓,,兔年春联
5,红梅傲雪开,金菊凌霜放,,
5,玉雕雪迎祥,金缕春溢彩,,
5,银羊贺新春,金马辞旧岁,,羊年春联
5,紫骝踏雪来,金蟒穿云去,,马年春联
5,紫燕舞新春,金牛奔盛世,,牛年春联
5,骏马报春来,金蛇送冬去,,
5,骏马端千家,金蛇祥万里,,
5,风流世纪春,锦绣江山画,,
5,光辉天地春,锦绣山河美,,
5,光辉大地春,锦绣山河美,,
5,缤纷春色娇,锦绣山河壮,,
5,从政必清廉,经商须诚信,,
5,箫鼓庆新春,旌旗飘玉宇,,
5,华夏展宏图,旌旗扬特色,,
5,细作土生金,精耕禾吐秀,,
5,严谨铁面师,精微慈母意,,
5,千门庆月华,九陌连灯影,,
5,四化巨龙腾,九天鸿鹄奋,,
5,四野沐春风,九天腾丽日,,
5,七彩耀神州,九天悬丽日,,
5,八骏跃雄程,九霄悬丽日,,
5,八方气象新,九野春光好,,
5,八方颂党恩,九域歌国泰,,
5,八方庆新春,九域迎旭日,,
5,四化伟业新,九州春风暖,,
5,七月彩云归,九州春日丽,,
5,四化热潮高,九州春色好,,
5,四化宏图开,九州春意闹,,
5,四海宏图开,九州春意闹,,
5,万户小康图,九州大治景,,
5,百业开门红,九州逢春绿,,
5,四海庆升平,九州歌改革,,
5,四海颂升平,九州歌盛世,,
5,十亿庆三春,九州歌四化,,
5,两岸共千春,九州归一统,,
5,五岭诗如云,九州花似锦,,
5,十亿面皆春,九州花似锦,,
5,五岳壮奇观,九州辉特色,,
5,两制政策新,九州江山美,,
5,四海起祥云,九州开骏业,,
5,万福启春华,九州开泰运,,
5,四化绘新图,九州来春色,,
5,万众马精神,九州龙气概,,
5,八面庆繁荣,九州期富裕,,
5,六合庆双归,九州期一统,,
5,四方正气歌,九州清平乐,,
5,万户乐小康,九州庆大治,,
5,七曜发祥光,九州腾瑞气,,
5,妙对颂群英,佳联歌四化,,
5,美酒庆团圆,佳联歌幸福,,
5,春暖百花香,家和万事顺,,
5,户户发羊财,家家养猪宝,,
5,寨追模范村,家建文明户,,
5,楼高得月先,家睦迎春早,,
5,江山万代春,家室百年乐,,
5,门对一园春,家迎千事喜,,
5,高歌翰墨流,嘉会芳林苑,,
5,创业谱新章,建功光胜纪,,
5,谱幸福新歌,建文明盛世,,
5,峰峦玉堆高,江河霜练净,,
5,冰雪净聪明,江山澄气象,,
5,事业现风流,江山澄气象,,
